review,label
전반 걸쳐 낚임 다음 편 위한 영화 느낌 있지 시간 반동 안 충분히 즐길 수 있는 영화,1
보기 사람 들어 형 니 돈 아껴 위해 남긴 점 넘는 평점 말 안됨 엑소 팬 퍼 줬 개연 별 이유 갑자기 우애 돈독 짐 뜬금 없는 시한 부 억지 개그,0
캐롤 테 레즈 눈빛 흥행 성공했 해도 과언 아니 영화 중간 중간 나오는 재즈 음악 감독 보여 색채 취해 영화 보는 내내 너무나 즐거웠 오랜만 제대로 본 영화 중 하나,1
메카 닉 오리 널 보고 바로 보러 갔 실망 너무 실망 스토리 산,0
장학 수가 쏘아 올린 것 희망이 아닐 그 장면 가슴 남는,1
웃고 울 재밌게 봤,1
할리우드 판 코메디 기대했 현실 판 블랙코미디 보고 왔 금융 세계 정세 기본 지식 없는 사람 집중해서 보면 쉽 이해할 잘 만든 영화 무엇 배우 연기력,1
정말 성 황당 전개 다소 실망 스러 움,0
역시 강동원 요,1
정말 재밌 해리포터 향수 흥건 풍기,1
개인 비해서 감독 마술 대한 이해 부족한 느낌 받았 나 런가 마술 봤 그냥 흔한 기인열전 본 같 아쉬웠,0
역시 박찬욱,1
할리퀸 굳이 굳 굳 굳,1
배우 지망 생 꼭봣으 하는 영화 입니,1
깜짝 깜짝 놀라기 하는 재밌어 시간 가는 줄 몰랐,1
탄 기대합 다시 봐 재미 남,1
뭐 더 쓰기 귀찮 정도 한심한 영화,0
강동원 최고 정말 최고,1
첫 장면 마지막 모든 장면 사랑스러웠,1
뭐 하는 건지 모아 피터 작 싸우고,0
싸 우누 카메라 흔들어 멀미 는 액션 신 자동차 오토바이 전작 못 스토리 도약 오랜만 영화 봤 최악 듯,0
현실 벽 막혀 자연 헤어짐 맞이하는 두 사람 서로 사랑하면 서도 시간 흐름 모든 것 맡기는 솔직히 난 그 키스 현실 이어지 바랐 마지막 분 내 느낄 수 있는 온갖 감정 느끼 해준 영화,1
배우 연기 대박 입니,1
직접 보고 왔 좀비 탄생 이유 없고 결말 너무 허무 하네 진짜 마동석 없었 화났 듯 아역배우 연기 의 흐름 계속 깨는 느낌 받았 별로 입니 기대하지 보세 볼,0
보다 도중 온몇 안되는 영화 하나,0
다소 유치 할 수도 있는 소재 순정 주제 잘 풀어 낸 것 실 그냥 계속 펑펑 울었,1
삼류 뽀르노 영화 보는 지루 진심 내 왠만하면 평점 안남 기는 보지,0
킬링타임 수준 입니 보지 않는 낫 모건 프리 먼 등장 조금 살 듯 알바 조심하시 거 보구 원작 스케일 분 정도 미니 멈 느껴짐,0
이 영화 보지 마세 어제 개봉 하자 마자 봤 무슨 공포영화 아니 다큐 보는 줄 알 진짜 비추 천해 밑 댓글 순뻥 돈 아까워 이런 최악 영화 처음,0
눈 선 소율 오열 하며 서연 희 창법 따라하는 장면 모든 것 들어 장면 입니 사랑 분노 절망 파멸 아픔 보는 소율 너무 가엽엇습니,1
진짜 재밌어,1
기대 이상 이었 조카 좋아함,1
여기 평점 높게 쓴 놈 지 들 죽 없다 심보 보면 하품 했 유치 짬뽕,0
한국 배우 씁 한국 배우,0
재밌게 봤 아역 연기 잘함,1
제 모든 지인 알립니 절대로 이영화 보지 마세 정신 당신 큰 충격 받 모릅 경고 합 절대로 호기심 보지 마세 차라리 그 돈 서브웨이 샌드위치 사 먹고 건강 챙기 아님 불우 이웃 돕는 것 추천합,0
연출 맘 듬 스토리 맘 듬 영 상미 맘 듬 그냥 맘 에드 영화,1
잼 잼,1
너무 슬프 봤 손예진 역시 연기 너무 잘한 진짜 슬펐 웃는 너무 슬프 와 닿았 역사 다른 점 있 사람 더 이 영화 보고 덕혜옹주 알아줬 하는 바람,1
기독교인 아니 할 부담 볼 영화,1
영화 끝나고 자막 올라가고 있는 두 빼고 무도 일어나지 않았 자막 뒤 엔딩 혹시 분 나오지 않 싶어 서지 나도 마지막 일어나지 하였 우리 마음속 영원한 무현 당신 그립 사랑합,1
포스팅 아쉽 소문 보았 감동 즐거운 시간 보냈,1
나 당할 없다,1
재미있었 감동 있었,1
한순간 지루해 틈 없었 강추 입니,1
아니 영화 줄거리 요약 만들 제대로 만들 인물 여러 설명하느 제대로 된 설명 없고 지나가게 해서 코믹스 처음 보는 사람 알아보지 못 하겠 감독 이문 젠 각본가 문젠 진짜 답 없 됬 역시 갓블 마블 최고,0
만 좋 스토리 없,0
시간 가는 줄 모르 봤 울 웃다 계속 빠져 봤 진짜진짜 재미있어 진심 재밌어,1
배우 너무 울어 내 지치는 영화 스토리 너무 뻔하다,0
개연 성도 그렇 내용 억지로 짜 맞추려 듯 느낌,0
재미 너무 없다 유치 너무 억지 하지원 하지원 너무 뻔한 연기 식상하다,0
영화 보는 좀비 무서워 죽는 알 스토리 좀비 들어옴 사람 물림 사람 또 다른사람 물 계속 거 반복 감동 그닥,0
알 야할 들 중 일부분 도 하다,1
노잼 입니 자 자,0
처음 조금 지루한 감 없지 않아 있었 볼 빠져 드 재미있게 봤,1
차 줌마 또 다른 매력 볼 있었 재미있게 봤,1
드라마 안보 봤 몬내용 하나 모르 처음 영화 가 도중 나왔 드라마 본 사람 저 낭패 볼,0
재미있다 걸 끝,1
너무 좋 꿈 꾼 기분 드는 영화 입니,1
누구 존귀 하지 않은 사람 없다,1
영화 정말 재밌어 앞 웃음 가득 뒤 눈물 가득 요 도경수 연기 정말 잘 하네 조정석 최고 구요 여운 남는 영화 입니,1
너무 재미있었,1
부자 얼마나 괜찮 영화인 가를 알려 영화,0
차승원 배우 좋아하는 이 영화 너무 재미 없다 것 더 이상 뭐 필요할 몰입 안된 주말 사극 못 영화 였,0
정치인 도덕성 신뢰 중요하지 사람 희망 줄 수 있어 야한,1
많은 생각 하고 배우고 갑,1
감동 있는 영화 입니,1
극도 비행청소년 미화 시킨 영화 비행청소년 의해 피해 본 사람 대한 속죄 내용 따윈 도 없고 오로지 주인공 위주 풀어 냄 마동석 연기 중간 중간 숨통 트이는 나머진 극혐 표현하기 민망 스토리 패망 사건 연성 패망,0
아이 보기 최고 방학 선물,1
기대 아쉽,0
명 배우 명연기,1
기대 너무 재미있고 즐거웠 영화 강추,1
음악 너무 아름답 스토리 좋,1
그냥 좀비 영화 한국 만들 이 왜 만인 전혀 모르 눈 닫고 귀 닫은 사람 보러 건가,0
평점 주변 추천 보게 된 영화 진짜 지루하고 재미없 고유치 하기 돈 아까웠 물론 그림 예쁘 음악 조 마지막 감동 살짝 잇 중간 가고 정도 엿음 느닷없 억지로 넣은 뮤지컬 요소 내용 집중 방해 될 정도,0
현실 없어 별로,0
진짜 원래 제목 숨 쉬 흥미진진 하게 봤 와,1
일본 오랜만 공포영화 제대로 만들었,1
스페셜 판 영화로 둔갑 속 기분 든,0
더운 여름 시원하게 웃었 습 니당 기대 봤 넘 넘 재밌었,1
너무 많 기대했 오락 성도 작품 성도 없는 심심한 블록버스터 할리퀸 없었 정말 어땠 대 실망 볼 사람 보겠 친구 지인 비추 할 임,0
재미있 좋 영화,1
못 서 스 리치 될 때 나와 야한,1
시간 동안 소리 크 재미없,0
나 지금 천원 내고 집 보는 돈 아까워 억지로 보고 차태현 땜 의리 지키느 본 팬,0
잘 봤 마 요미 짱,1
돈 댄 사람 평점 믿 된,0
기대 했 기대 이하,0
평소 좀비 영화 좋아하는 것 재밌었,1
어떤 감독 데뷔 작 잘 만들 다음 영화 찍는 어려움 겪는 이 감독 연 타로 개 말 먹고도 또 찍는 아아 대한민국 아아 우리 조국,0
상륙작전 없고 에피타이저 있네,0
지루하지 않았 들 너무 소소하게 싸우는 감 있던,0
잼 최고 액션 영화,1
부산 행 나은 하네 혜선 주인공 대한 내용 있고 믿도 끝 좀비 나오는 똑같 좀비 어른 더 무서운 영화 였 우리 딸 그러 아저씨 무섭,0
열자 이상 재미 잇엇슴돠,1
백설공주 아닌 마녀 이야기 각색 해냈 것 대해 참 대단하다 생각 든,1
전 볼 하던 잼,1
아깝 정말 아깝 젠장,0
난 재밌게 봤 댓글 왜 저래,1
드라마 본 사람 푹 자다 나와,0
별로 뭐 무섭 않고 만든 의도 모르,0
알바 진짜 욕 나온 돈,0
댓글알바 평점 까먹 비겁 한심한 애 역겹 허세 잔뜩 낀 구린 멘트 폼 잡는 평론가 같잖 토 나온 영화관 돈 더 봐 아깝 않 재미 느꼈 눈시울 붉어 만 감동 느꼈 별 개 주는 아쉬운 영화,1
대부분 그렇 알바 평점 어마 무시 장난 질 그럴듯한 키 워드 무 감정 전달 못 제작 진 발 쓴 대본 덥 썩 배우 대한 실망 감 올드보이 칠봉이 낫띵 연 타로 국수 한효주 천우희 대본 읽고 작품 합,0
보는 맛 제대로,1
물론 것 영화 이자 소설 원작 이기 때문 상관없 실제 덕혜옹주 저랬 생각하지 마세 덕혜옹주 일본 호위 호식 하면 조선 버리 잘 살 심지어 조선 관심 없었 여자 입니 일본 조선 옹주 이유 극빈 대접,0
년 사이트 댓글 평점 안달 봤 달 봅 정말 슬프 교훈 주는 영화 입니,1
김성오 연기 소름 끼 내내 긴장하면 봤,1
정말 재밌게 본 듯 장면 계속 웃고 벌써 끝났 싶 정도 몰입 하게 만들어 간만 힐링 되는 영화 하나 이중생활 틀 벗어 것 같은 느낌 없지 않아 있,1
케인 지언 공산주의 들이 만든 영화 같아,0
기대 안 들어가고 나올 땐 아니었,1
이 개 너무 기억 남 진짜 거짓말 안 닥터스 트레인 보고 나오면 남녀 노소 손 돌리 있 정도 감명 깊었,1
이번 영화 번역 살린,1
초 중반 떡밥 거 하게 던져 제대로 회수 함 스릴러 가려 장르 급 선회 듯 느낌,0
감동 깊게 잘 봤 아름다운 우리 강산 감동 잘 표현했,1
그냥 웅장 영화 엿음 딱히 재미 없,0
듣고 본 설정 배경 새로운 없으 지루했 졸음 밀려 신선함 혁신 없으 아이폰 망쪼 드는 현실,0
배우 소재 너무 아까워 배 아플 지경 양심 너무 거 아니냐,0
재밌어 아이 좋아하네,1
영화 잘 만들었 것 확실하다,1
공유 송강호 이병헌 셋 장면 제일 인상 깊었,1
질 영화 가사 크리스 티 더 재밌다,0
번역 센스 짱 이었 자막 때문 쉴 새 터짐,1
잔인 야하고 재밌었 호불호 갈릴 거 같긴 좋아하시 분 더 많 같아,1
월드 워 완전 표절 거의 소송 감 개연 성도 너무 떨어지 이 영화 평점 보니 한국 관객 수준 정말 실망 스럽,0
기대 안 하고 봤 은근 잼 지루함 없었,1
무 생각 웃엇네,1
문화 날 개봉 하네 제이슨 본 영화 흥행 하길 바랍,1
예술가 이해할 일반인 나로 써 이해 잘 가는 영화 이 장면 왜 넣었 하는 장면 많 영화,0
시간 반 짜 생존 다큐멘터리 베어그릴스 줄,0
재밌었 기대 안해 그런,1
영화 보면 앨리스 여행 떠날 궁금하시 극장 고고,1
스토리 연결 지루하신 분 저 차 그랬 퍼벤져 윈솔 어 벤 시리즈 아이언맨 시리즈 앤트맨 까지 싹 보고 캐릭터 왜 그러한 태도 보일 없었 정리 됨 유툽 캐릭터 시선 차이 정리한 리뷰 있으 참고,1
최고 입니 정말 재밌어,1
쫄깃 액션 범죄영화 완전 취향,1
진짜 재미없 캐스팅 잘못됬 돈 아까워 들 알바생 듯 주식 서고 흥행 하길 바란 인 아쉽 주가 떨어짐,0
기대한 재미있어,1
소름 돋고 오고 싶다 꼭 보세 마지막 찬사 터집니,1
끝 심장 쫄깃쫄깃했,1
말 필요없 꼭 보세,1
개인 취향 따라 호불호 갈리 겠지 난 정말 재밌게 봤,1
별기 대도 안 관람 했 영화 중반 내 본 영화 최악 위로 선정할 수 있었 엔딩 보게 해 준 나 타 타 탁월한 인내심 경의 표 하게 되었 참고 제목 아가씨 가위 치기 낫 않 싶다,0
감동 면서 웃긴 영화 무서 알 재밋엇어,1
도둑 암살 처럼 그냥 냥 배우 빨 떼 영화 이런 영화 천만 관객 라면 심각하게 문제 있는 거 울 천만 영화 중 쓰레기 영화 대부분,0
웃음 감동 둘 지닌 영화,1
재밌어 오랜만 돈 아까웠,1
알 할 사실 대해 관심 갖게 해주는 영화 배우 연기 또한 좋,1
재미있어,1
이 영화 진짜 볼 영화 된 홍길동 알바 풀 거 같은 영화 좋아하는 내 최초 영화관 박차 나가고 싶게 만든 영화 였 초 중반 말 순이 스토리 보면 짜증 나다 화가 났 진짜 천원 주고 아까운 영화 이 영화,0
캐스팅 하고 연출 엉망 연기력 연출 시나리오 자체 쓰레긴 아닌 감독 너무 무능력 햇,0
정말 인생 영화 입니 처음 이런 리뷰 남기 보고 정말 먹 먹 감동 영화 좋아하는 이 영화 정말 추천하고,1
역시 마술 세계 란,1
최고 자는 무슨,1
정말 보는 내내 졸린 짜임새 제로 영화,0
발암 영화 제니퍼 로렌스 힘들 쌓은 사기 주변 사람 망쳐 진짜 짜증 나서 중간 나오고 비추,0
아직 감동 밀려,1
배우는 화려한 재미 더럽 없,0
평점 전주 기는 처음 여 영화 보면 시간 너무 아까웠 끝 봤 이 대동여지도 두고 싸우는 정치 가족 애 넘어선 김정호 지도 대한 열정 대동여지도 만들어지는 과정 담은 영화 천주교 박해 주제가 뭔가 모르,0
너무 너무 너무 완벽한 영화,1
그냥 잭블랙 자체 코믹 재미 임,1
매우 노잼 임 보지 마세 정말,0
잊혀졌 대한민국 황녀 다시금 기억할 수 있게 해준 영화 감사합,1
부산 행보 재미 없네,0
좋 내용 좋 아이 좋아하구 어른 보기 지루하지 않았,1
셜록 빠라 강 추강 추 꿀잼,1
재밌어 한번 더보 싶은 영화,1
클레멘타인 이후 최고 역작 브라보,1
연기 그렇 그닥,0
개꿀잼임 입니,1
생각 별로 억지 투성이,0
옴니버스 형식 이야기 공포 감도 있고 간만 잘된 공포영화 한편 보고 왔,1
시간 가는 알 봤,0
원작 감동 기대하지 않으 그럭저럭 볼,0
눈물 났,1
평점 대 평점 점 인걸 이 영화 평가할 수 있다,0
핵꿀잼 드디어 이제 서야 제대로 된 스파이더맨 같네,1
잼 났 슬픈 장면 있어,1
나름 스릴 있구 재밌었,1
어제 영화 봤 제 견 팬 그런 몰라 웃다 저 중간 울 불 난리치 마지막 다시 웃고 왔,1
점도 아깝 영화 무엇 말하려 개연 성도 없고 지루함 돈 아까운 영화 처음,0
잼 새 스파이더맨 넘 귀엽 외모 토비 생각나더 토비 그립,1
완전한 졸작 입니 최악 입니 배우 너무 아쉽,0
뻔한 내용 재미없 아이 찾아 들 평점 높,0
노잼 보다 잤 쿨쿠울쿠울쿨 요란 액션 지루함 남겨 뿐,0
끊어지는 전개 공감 가지 않는 연출 난해 구성 몰입 되 않는 스토리 산 가는 결말 점 정도 평점 너무 높아 점 줍니,0
진짜 감동 내용 탄탄 굿잡 여운 남는 영화,1
진한 형제 애가 했 짱 부모님 표 예매해서 드렸 뎅 형제 애가 너무 좋 배우 그러,1
풋풋 설레임 신 웃었 연애 싶은 마음 생겨남,1
신 감독 제발 지옥 보내 이영화 보다 화가 나서 년 욕 해 버렸,0
걸 어떻 점 안 제 년 인생 다시 보고 영화 넘버 원 입니 진짜 영화관 가서 영화 년 볼까 하는 셜록 미치 한 사람 궁디 해야 함 진짜 방광 터질 같은 참고 쿠키 영상 개 보고 갔,1
뻔하 기도 뭐 그냥 무,0
이상하게 잼,1
개꿀잼 블랙 팬서 기대됩,1
생각 잼 없어,0
너무 좋 추천합,1
이 영화 스토리 없고 잔 하고 현실 성도 떨어지 굳이 돈 주고 봐 할 필요성 느낌,0
위 점 이상 최소 알바생 아니 다른 아니 특이한 사람 보면 됨 저 정말 잘 잤 중간 중간 잔인 장면 나오는 그때 잠 깨고 나머지 잠자기 좋 배우 연기 젛은데 스토리 아쉬운 영화 불면증 환자 추천합,0
눈물 없 먹 먹 했,1
아이 재미있게 보고 왔,1
정말 무서웠 좀비 영화 잘 만들 대박,1
라이언 고 슬링 엑소 탈퇴 돈 다발 날리 엠마 스톤 개썁김치냔,0
솔직히 진짜 뻔한 내용 완전 재미있게 봤,1
한국영 배우 연기 괜찮 시나리오 노답,0
진짜 간만 무서운 공포영화 봤 밤 집 가는 후 덜덜,1
대박 재밌 열자 열자,1
솔직히 짜개 인적 취향 아님,0
평점 너무 높아 점 준 점 충분할,0
오늘 보러 갔 왔 영화 시작하고 제작 진 특별 편이 아니 본 편 연결된 소리 할 때 눈치 깠 차라리 빅토리아 시대 버전 유령 신부 에피소드 현대 시대 왔 갔 다하는 쭉 이어 갔 몰입도 있게 봤 드라마 본 사람 보지 진심 어린 충고,0
존잼 개존잼 최근 몰아 보고 덕후 됨 스팍 이 앞뒤 꽉 막힌 생물체 너무 귀엽 커크 존잘,1
로 또 보러,1
그냥 한국 신선한 소재 떳을뿐 억지 감성 팔이 공유 마동석 빨 우리나라 언플 세계 제일,0
정말 영화 같아 예고편 제일 잼 영화 글구 정우성 연기 진짜 하네 돈 시간 진짜 아깝,0
그냥 백문 불 일견 가서 봐,1
배우 연기력 끝 장난 진심 눈 땔수없 연기 였,1
할렐루야 노래 기억남 사이비 나온 노래,0
기대 만빵 갔 게머 하며 실망 화가 되 좋 배우 불쌍한 생각 드는 영화 정말 화가 난생처음 평점 함 관객 멀 보고 이런 쓰 영화 개봉 하는 돈 돌려줘 아흐,0
오글거림 자 자,0
전혀 무섭 않은 중 병 메인 빌런 성장한 듯 꾸미 대체 뭐 성장한 건지 알 수 없는 영 히어로 실소 나오는 연출 긴장감 없는 분,0
연기자 연기 부자연 스럽 설정 약간 억 지러 면 있,0
탄탄 스토리 화려하기 하지 않고 세세 액션 대만 족 입니,1
평점 조작 좀 하지 마라,0
스릴 넘치는 영화 재미없 사람 해안가,1
꿀잼 무서움 후 덜덜 핵잼,1
진짜 사랑 개연 같은 필요하지 않다 그렇 때문 그 사랑 마법 같은 것 기적 같은 일이,1
여주 남 개 대통령 개 스토리 개,0
년 동안 살 가장 아까운 원임,0
영화 내용 너무 좋 액션 너무 좋 그냥 처음 끝 눈 돌릴 없던 영화,1
진짜 돈 아깝 보다 졸았,0
배우 연기렷 좋 좀비 분장 실감 났,1
실망 열자 열자,0
대만 애 이런 만드냐,0
재밌다 한효주 아름답 연기 잘하고 천우희 좋,1
영화 보기 둑흔둑흔 거리 던지 영화 보고 나서도 거리,1
신파 아니 잔잔 감동 마음 울림 희망 노래하는 시대극 영화 영화 세련 미가 돋보이는 감독 연출 모자람 넘침 없는 배우 연기 엄지 척 흐믓 맘 천만 영화 예상함,1
완전 스릴 감 넘치,1
너무 무서워 세 아닙니,1
독립영화 한계 뛰 넘는 역사 고증 도올 선생님 뜻 풀이 많은 도움 되는 영화 온 가족 강추 영화 입니,1
믿 보고 영화 스토리 탄탄 합,1
편 넘는 재미 스토리 영상 미도 너무 좋,1
너무 너무 기대 되는 영화,1
훗날 재 평가되 분명 평점 올라간 왓치맨 그랬,1
아쉬운 영화 아직 보기 전이 라면 한번 더 생각하시,0
관객 이탈 하던,0
정말 최악 영화 영화 볼 돈 기부 하는 이득 임,0
점 영화 스토리 말 안되 마무리 이상했 김원해 아저씨 마지막 어떻 됐 궁금함,0
단계 진화 엑스맨 프로페 퀵실버,1
재밋어 그냥 뭐,0
보는 내내 귀여워 엄마 미소 지었 눈물 나왔,1
보는 시간 내내 재미없 어이 없는 뻔한 스토리 시끄럽 기만 돈 아까 움,0
부 나 미 맘애 마 어,1
내내 감독 생각 나서 불쾌 영화 느그 영화 예술 대다 불륜 화이팅,0
진짜 노잼 이런 노잼 차승원 역할 어울리 않는 페이스 연기 자체 볼 만하 보는 위화 감 이 쩐다 게다가 잘 흘러가다 뜬금 없는 국뽕 요소 헛웃음 나오게 하는 영화 임 스토리 너 분해 긴장감 유지 시키는 요소 없고 완전 쓰레기,0
다시 봐 슬픈 영화 실제 사고 나면 진짜 저럴 정치,1
오늘 좋 다른 기능 추가되 개봉일 좀 아쉽,0
정말 마동석 형님 보는 맛 시간 전혀 아깝 않은 영화,1
과거 태극기 휘 날리 강력 인상 스케일 자랑하진 않지 한국 사람 라면 한번 천만 관객 동원 할 모르 내 고향이 인천 어린시절 월미도 비둘기 공원 옆 맥아더 동상 보았 것 옛 기억 새록새록 나네,1
관람객 입니 시그널 비교하지 마세 시그널 무슨 정말 최악 중간 조금 스릴 있 빼고 멜로 아니 허 접한 시간여행 보고 든 생각 기분 좋아졌,0
짱 이었 진짜 추천합,1
떡밥 뿌리 물고기 잡힘 낚시 거둠,0
믿고 보는 이준익 눈 귀 머리 즐거웠 정말 간만 이 한국영,1
흥행 위 하라 점 드립니,0
잘만 급영홬 정말 할리퀸 보려 간 영화 설명 하겠 진짜 이영화 결론 할리퀸 이쁘 정말 이쁘 진짜 스토리 배우 망친 그런 케이스,0
상영 횟수 거의 범죄 부끄러운 알 점 영화 독점 땜시 점 깎는,0
역사왜곡 영화 개 좋,0
진부 스토리 뻔한 결말 중간 중간 연기 하는 조연 배우 돈 많으 보세,0
그냥 망작임 이런 멍청한 등장인물 사는 세상 망해도 괜찮 같 정도 자칭 평론가 평점 알바 수준,0
혹평 할 영화 아니 디씨 급하지 않았 더 좋 영화 급전 영화 크게 작게 영향 미쳤 너무 아쉬운 영화,1
졸았 이제 이런 영화 지루하네,0
소문난 잔치 별로 더니 정말 별로 돈 아껍,0
이병헌 특별출연 도 포스 연기 후 덜덜 하다,1
글쎄요 생각 평점 높네,0
여름 보기 좋 유승호 넘 잘생긴,1
별점 테러 하는 빨갱이 간첩 들 때문 점 영화 번 아니 세번 본,1
인생 최대 암 영화 진짜 사람 답답해서 보,0
도리 바보,1
돈 아깝 다른 영화 봐,0
항공사고 수사 나타낼 없었 인물 생각 화면 보여,1
노잼 입니 로우 옿,0
개연 없는 범행 동기 불사신 범인 시그널 보고 가시 무조건 후회합,0
티벳 가실 분 구합,1
셜록 팬 들이 챙겨 볼 없는 스페셜 판 직접 보고 오니 더 좋 같,1
스토리 구성 연출 연기 모두 별로 너무 마케팅 부풀 려짐 억지 휴먼 주말 기분 망침,0
개봉 하자 마자 보고 온 보람 있네 이집트 신화 색다른 소재 너무 재밌게 봤,1
포인트 포인트 평점 우리 누리 모든 자유 행복 독립 투사 있었 가능한 같 삶 녹 녹 않고 어렵 우리 모두 식민지 그늘 아니 대한민국 하늘아래 떳떳 그 자손 살아감 귀히 여기 살아가면 좋,1
빡 대가리 노잼 징징대겠,1
사람 너무 과소 평가하는 듯,1
정말 웃고 우는 영화 였 정말 초반 막 웃고 재밌게 보는 갈수록 눈물 나더 정말 형 영화 보면 펑펑 운 같고 영화관 나오고 나와 얼굴 보 뻘쭘 하더 정말 재밌고 연기 짱 시력장애 연기 도경수 짱 영,1
이 바로 내 기다리 토종 한국 애니메이션 분 지나가네,1
아이 좋아해 메달 꼭 챙겨 받으,1
꿀잼 너무 너무 핵꿀 잽 씹덕 파티,1
자극 이지 않아 더 좋 영화,1
보고 싶은 볼 수가 없다 휴가 내고 봐,1
어린 동생 보러 갔 오히려 동생 대인 제 조개 껍데기 신 정말 하며 울었 명작,1
하하 하핰흐 이영화 보면 실성 하게 됩니닼 하하 이건 뭐 진짜 명작 임 별반 아까 정도 명작 진짜 심함 감독 죄송합 맥북 던져 버릴 뻔하고 손가락 개 초반 접혔습 영화 그렇 봤 평점 쓴 게 처음,0
정우성 욕하는 넘 어색해,0
진심 알바 작작 풀어,0
전편 실망 시키 않았,1
영화 지루하지 않고 반전 곳곳 있으 잘 꾸미 잘 만들었 주관 생각,1
극장판 시그널 영화 나름 반전 매력,1
영화 끝나고 뒤 사람 명의 표정 얼음 자세 웃겼 긴장감 스피드 감 압 이었 테러 란 뭔가 제대로 보여 준영,1
배우 연기 너무 못 옆 따라다니는 여자도 물 연기 스토리 끼워 맞추기 식,0
시간 가는 알 봤,0
배우 지망 생인 한 사람 작품 나 힘 되 희망 가져다주는 작품 였 마지막 오는 배우 오디션 영상 너무 아름다웠 절실 함 그것 위해 나오는 노력 희망 과 너무 아름다운 들이,1
구리 유치 하다 쓰레기,0
개도 아깝 관객 평점 높다 최근 본 영화 중 최악 임,0
정치 모르 관심 없는 사람 한번 봐 좋,1
요새 연아 말투 배우는 중이 조금 중구 난방 하게 느껴지는 부분 있었 추천하기 정말 손색 없는 영화 나 청춘 무엇 열중하고 있느,1
쟁썻어 영 상미 진심 굳,1
부모님 가지 맙시,1
진심 영화 보는 공유 봄,1
재미없 핵 노잼 노잼,0
별로 그냥 유명 감독 타이틀 언플 힘 와,0
재미있 꼭 보세,1
세 가지 시선 그려 낸 세 이야기 모두 흥미진진,1
아이 보기 잼,1
아이돌 혁 빅스 애 하나 때문 빠순이 와 평점 조작 하는 연기 극혐 최악 영화 최악 캐스팅 얹은 아주 최악 케이스,0
이 어떻 점 시작 괜찮 갈수록 구성 이상해 로 처리 장면 너무 많았 개연 없는 부분 상당히 많았 마지막 거의 막장 치 닫았 해도 과언 아니었 꼴 반전 뭐 좀 넣은 같은 그것 실패,0
솔로 본 사랑 찾게 고 썸 타는 사람과 본 연인 될 올해 가장 아름다운 영화,1
호불호 갈릴 듯 개인 모든 게 별로,0
꼴 확장 판 돼지 목 진주 단 예뻐,0
정망 간만 영화 다운 영화 보는 것 같네 돈 투자 흥행 몰이 하는 영화 보기 좋 영화 입니,1
몰입도 굉장했 남자친구 봤 한효주 넘 짠 남자친구 미워 뭐 정도 재밌었 습 니당 노래 멜론 언제 올라오는,1
제 월 일 저녁 시 분 보았 재미없 지루하고 귀신 귀여워 보이 처음 요 일욜날하 서프라이즈 더 무섭 재밌어 여거 제작비 원도 쓴 예고 보고 무서 알 뭥미 인간 할머니 제일 무서웠,0
진짜 아니 여기 참여한 모두 바보 됬,0
재미있어,1
나 큰 용기 전해준 망설이 봅,1
무비 제일 낫다 하핳,1
년대 영화 보는 알,0
손발 오그 들 정도 유치 개연 성도 부족하며 진지한 대사 웃음 튀어나옴 마동석 캐릭터 하나 빼 볼 만 것 없 공유 실망 임 분장 쫌 잘해 영화 몰입 안되 할머니 분장 너무 어 설,0
인천 상륙 작전 위한 작전 소재 좋 반공 떡 칠함 공산당 아군 매우 짱 그 이상 그 이하 없고 간호사 왜 나오고 는 왜 저 따구 맥아더 명언 읇 뿐 리암 슨 미끼 일 분,0
속이 울렁거리 반전 재밋음,0
실패 없는 마블 시나리오,1
년 영환 줄 알,0
정말 아름다운 영화 입니,1
영화 아수라 처럼 내용 아수라,0
들 연기력 좋 너무 재밌다 대한민국 볼 없었 영화 진짜 최고 임 관객 환호성 침,1
새로운 시도 박수 쳐 싶 짝짝 짝,1
여자친구 봤 시간 가는 모르 봤,1
별로 재미없,0
와 재밌다 이런 영화 처음,1
스토리 강약 있어 이런 신파 강강강 진행 시키 음악 후지 사투리 들어주겠 할머니 형수 사이 갈등 뻔하고 마지막 내 왜 죽어 되는 울부 짓는 장면 진짜 박정우 감독 기억하겠,0
개꾸르잼입니 행 들,1
데드풀 번봄,1
임팩트 앖 마술 현실 떨어지 동행 연인 집중하기 좋 영화,0
할 없다,0
다음 여행 네팔,1
핵 노잼 노잼 폭탄 노잼,0
강동원 최고 입니 존잼,1
많은 영화 보면 가끔 졸작 접할 때 돈 시간 아깝 쓰레기 영화 생각 들 이영화 코믹 장르 임 불구하고 쌍욕 절로 나오는 영화 성격 좋 은 성격 테스트 용 강추,0
재미있다 소문 이유 있었,1
정말 말 필요없 영화 였 감동 이었 배경 이쁘 주인공 연기 너무 잘하셔 더 와 같아,1
천만 관객 부럽 않은 좋 영화 꼭 봐 야할 영화,1
정말 뻔한 스토리 뻔한 결말,0
게임 하나 하는 재밌게 봄,1
이런 삼류 멘스 영화 왜 나오냐,0
원작 먹 칠하고 개독교 홍보 영화 이런 쓰레기 돈 시간 아깝,0
식상한 소재 성하 얽어놓음 이도 도 아닌 괴작 탄생 긴장감 없고 강렬한 액션 없는 맛없 짬뽕,0
재미있게 봤 아이 첫 영화,1
잔잔 애잔하고 감동 재밌고,1
